Identifier,Dhatupatha,Dhatu,Pratyaya,Artha,Gana,Pad,Karmak,It_Sign,English_Meaning,Hindi_Meaning
०५.०००१,१२४७),सु,षुञ्,अभिषवे,,स्वादिः,उभयपदी,सकर्मकः,"सु,षुञ्,अभिषवे,, स्वादिः, उभयपदी ,सकर्मकः ,अनिट् ,(to bathe, to extract, to distill, to juice, to agitate, to churn)","स्नान करना, यंत्रादि द्वारा अर्क निकालना, मथना, मद्य चुआना"
०५.०००२,१२४८),सि,षिञ्,बन्धने,,स्वादिः,उभयपदी,सकर्मकः,"सि,षिञ्,बन्धने,, स्वादिः, उभयपदी ,सकर्मकः ,अनिट् ,(to tie,to bind, to quill, to interlock)","बांधना, गूंथना"
०५.०००३,१२४९),शि,शिञ्,निशाने,,स्वादिः,उभयपदी,सकर्मकः,"शि,शिञ्,निशाने,, स्वादिः, उभयपदी ,सकर्मकः ,अनिट् ,(to sharpen, to whet)","तीक्ष्ण करना, पैना करना, पतला करना"
०५.०००४,१२५०),मि,डुमिञ्,प्रक्षेपणे,,स्वादिः,उभयपदी,सकर्मकः,"मि,डुमिञ्,प्रक्षेपणे,, स्वादिः, उभयपदी ,सकर्मकः ,अनिट् ,(to throw,to scatter)","फेंकना, फैलाना"
०५.०००५,१२५१),चि,चिञ्,चयने,,स्वादिः,उभयपदी,द्विकर्मकः,"चि,चिञ्,चयने,, स्वादिः, उभयपदी ,द्विकर्मकः ,अनिट् ,(to collect, to select, to pick)","चुनना, बटोरना, एकत्र करना"
०५.०००६,१२५२),स्तृ,स्तृञ्,आच्छादने,,स्वादिः,उभयपदी,सकर्मकः,"स्तृ,स्तृञ्,आच्छादने,, स्वादिः, उभयपदी ,सकर्मकः ,अनिट् ,(to cover,to eclipse, to spread, to expand)","आच्छादित करना, ढकना, फैलाना, विस्तार होना या करना, बिछाना"
०५.०००७,१२५३),कृ,कृञ्,हिंसायाम्,,स्वादिः,उभयपदी,सकर्मकः,"कृ,कृञ्,हिंसायाम्,, स्वादिः, उभयपदी ,सकर्मकः ,अनिट् ,(to kill, to destroy, to irritate)","मार डालना, दुःख देना, सताना"
०५.०००८,१२५४),वृ,वृञ्,वरणे,,स्वादिः,उभयपदी,सकर्मकः,"वृ,वृञ्,वरणे,, स्वादिः, उभयपदी ,सकर्मकः ,सेट्  ,(to choose,to select,to marry,to finalize)","पसंद करना, नियोजित करना, नियमित करना"
०५.०००९,१२५५),धु,धुञ्,कम्पने,,स्वादिः,उभयपदी,सकर्मकः,"धु,धुञ्,कम्पने,, स्वादिः, उभयपदी ,सकर्मकः ,अनिट् ,(to shake,to tremble)","कांपना, हिलना"
०५.००१०,१२५५ इत्यस्य पाठभेदः),धू,धूञ्,कम्पने,,स्वादिः,उभयपदी,सकर्मकः,"धू,धूञ्,कम्पने,, स्वादिः, उभयपदी ,सकर्मकः ,वेट्","to shake,to tremble"
०५.००११,१२५६),दु,टुदु,उपतापे,,स्वादिः,परस्मैपदी,सकर्मकः,"दु,टुदु,उपतापे,, स्वादिः, परस्मैपदी ,सकर्मकः ,अनिट् ,(to give pain,to burn,to heat, to set on fire)","दुःख देना, जलना, तप्त करना, जलाना"
०५.००१२,१२५७),हि,हि,गतौ,वृद्धौ,च,,स्वादिः,"हि,हि,गतौ,वृद्धौ,च,, स्वादिः, परस्मैपदी ,सकर्मकः ,अनिट् ,(to go,to grow)","जाना, बढ़ना"
०५.००१३,१२५८),पृ,पृ,प्रीतौ,,स्वादिः,परस्मैपदी,सकर्मकः,"पृ,पृ,प्रीतौ,, स्वादिः, परस्मैपदी ,सकर्मकः ,अनिट् ,(to satisfy, to please)","तृप्त करना, संतुष्ट करना"
०५.००१४,१२५९),स्पृ,स्पृ,प्रीतिपालनयोः,प्रीतिचलनयोश्च,,स्वादिः,परस्मैपदी,"स्पृ,स्पृ,प्रीतिपालनयोः,प्रीतिचलनयोश्च,, स्वादिः, परस्मैपदी ,सकर्मकः ,अनिट् ,(to satisfy, to please, to nurture, to nourish, to go)","सन्तुष्ट करना, प्रसन्न करना, पालन करना, जाना"
०५.००१५,१२५९ इत्यस्य पाठभेदः),स्मृ,स्मृ,प्रीतिबलनयोः,,स्वादिः,परस्मैपदी,सकर्मकः,"स्मृ,स्मृ,प्रीतिबलनयोः,, स्वादिः, परस्मैपदी ,सकर्मकः ,अनिट् ,","to satisfy, to please, to force"
